RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
10.331178587238778,-46.084999635615056,4.59,0.953,2.241466306425753e+18,-4.864304549864186e+17,-1.4472577729246602e+18
10.51636460002619,50.51248118552076,4.8,-0.105,7.20734105989673e+18,4.4074120684649254e+17,8.338160363609166e+18
10.838427544059812,-57.46295331853858,4.36,0.024,1.8463633010575334e+18,-5.474490702274177e+17,-1.6790181392766216e+18
10.866709890986527,47.024290635024265,4.95,0.17,1.74926473475926e+18,-5.654740742089458e+17,1.4446556118219005e+18
10.899062878153684,-17.986379561895237,2.04,1.019,1.4918050057810488e+18,-6.144021402502172e+17,-4.19148966736431e+16
11.047456816968651,-10.610333719221485,4.77,0.998,2.560705082203325e+18,-4.0343484608730214e+17,-1.276138991066881e+17
11.181507688575676,48.28431168280281,4.48,-0.069,6.240629818472314e+18,3.2863032074678835e+17,6.636212942937596e+18
11.83392543881112,24.26661472495898,4.08,1.1,2.176465002136944e+18,-4.5657322695966176e+17,9.433316709990458e+17
12.171178129937884,7.584731955059808,4.44,1.5,3.442137929093431e+18,-1.741704558904215e+17,6.190058162450004e+17
12.208753117457066,50.968100116695126,4.9,-0.091,2.914326902051575e+18,-2.8645176717298413e+17,3.1017724145675167e+18
12.290249448328716,57.81133639237829,3.46,0.587,7.407674377960886e+17,-7.56597146290226e+17,3.934558629545257e+17
12.45373731030204,41.07878671193715,4.53,-0.136,5.377049065482578e+18,2.6760089206051942e+17,4.462203382435995e+18
13.252104250591035,-1.144372236623221,4.78,1.55,5.426930569241092e+18,3.487169759937088e+17,1.3987114004824067e+17
13.266511091971148,61.12513714483894,4.8,0.54,9.144860582742257e+17,-7.13926096098827e+17,7.397852094050895e+17
13.750221994265996,58.97241778339134,4.83,1.216,2.571536271731696e+18,-3.060366956014407e+17,3.535028822528589e+18
14.165028681441536,59.18074381952912,4.62,0.957,1.6128643686064535e+18,-5.331874013149916e+17,1.9109707258966979e+18
14.177576241595771,60.716714091567454,2.15,-0.046,3.3958007289689083e+18,-8.255209811216832e+16,5.29703242430387e+18
14.18972424894549,38.499597843337085,3.86,0.13,1.6235311011695726e+18,-5.300466215744293e+17,1.0407156604307369e+18
14.301338871467,23.41733120275678,4.4,0.94,2.6866877805703823e+18,-2.5699616380876858e+17,1.1504622411779064e+18
