Star HIP,Magnitude,RA (degrees),Dec (degrees),Distance (AU),Color
106278.0,2.9,322.88988267427254,-5.571218295896391,38698837.94765488,0.828
106481.0,3.98,323.4949780384862,45.59119172799136,7872702.532457355,0.885
106551.0,4.87,323.69504587415247,38.53469533803847,16164953.475454507,1.085
106723.0,4.51,324.27022796994805,-19.46600597653476,41923741.109201096,-0.18
106786.0,4.68,324.438749230268,-7.854369614691982,11295991.584269889,0.175
106801.0,4.76,324.4800738979108,62.08192023278999,286478897.5681599,0.246
106985.0,3.69,325.0240802226129,-16.662461271323522,8784702.14629777,0.32
107089.0,3.73,325.3714031158052,-77.39169973534514,4368166.166229778,1.008
107119.0,4.55,325.48295501740023,71.3120664919182,11119396.569041578,1.108
107136.0,4.69,325.5236599919611,51.18960745785559,106322065.0789089,-0.119
107188.0,4.72,325.66567373047127,-18.86638528110971,18383672.578383148,0.868
107259.0,4.23,325.8769897191248,58.78002627045695,332685171.3693237,2.242
107310.0,4.49,326.0377826886909,28.740962736809447,4620627.391127249,0.512
107315.0,2.38,326.04670174120264,9.875020757475763,42528826.033957854,1.52
107348.0,4.34,326.12795421208733,17.34994345150079,56979228.248438105,1.161
107354.0,4.14,326.16174942048445,25.645128229954327,7278221.818899703,0.425
107380.0,4.35,326.23696889371416,-33.02642807000416,12948198.763248011,-0.053
107418.0,4.25,326.3621459780288,61.12079311537601,322288759.7639863,0.474
107533.0,4.23,326.69840949150426,49.30955748476652,73143548.31776136,-0.12
107556.0,2.85,326.76207320269845,-16.129323412955458,2438694.808202024,0.18
108085.0,3.0,328.4830150327241,-37.36493551628585,12835395.538096666,-0.084
108431.0,4.4,329.4799935612854,-54.992600743300684,11686391.289629685,0.297
108870.0,4.69,330.8899929100209,-56.8034210602383,747986.8966855227,1.056
108874.0,4.74,330.8286879900624,-2.1554395753908864,24096355.87362191,-0.1
108917.0,4.26,330.95116707356084,64.62858533422352,6431705.846247719,0.379
109068.0,4.86,331.420499392564,5.059226487410771,16661131.369016295,1.443
109074.0,2.95,331.4461053275,-0.3199189940236747,47968559.59613983,0.969
109111.0,4.47,331.5284735639366,-39.54421419440993,15626121.690430775,1.349
109139.0,4.29,331.6095768248405,-13.87007220569303,10913481.815781416,-0.075
109176.0,3.77,331.75503384890044,25.34529675218969,2424933.0686915037,0.435
109268.0,1.73,332.05955887372335,-46.961992742199214,6413706.666409713,-0.07
109285.0,4.5,332.0965267505504,-32.98866708069548,8247293.335478845,0.054
109289.0,4.99,332.10810087468013,-34.04418067773733,33376182.243798885,1.499
109400.0,4.79,332.45255374500584,72.34122811425875,23873241.46680487,0.919
109410.0,4.28,332.4967488141629,33.17810046846149,15915494.313246371,0.471
109422.0,4.94,332.54008149797653,-32.54831154151343,3865532.362549081,0.489
109427.0,3.52,332.5518892141593,6.198079717626,6107930.310784712,0.086
109492.0,3.39,332.7138271643448,58.20129171329055,45938709.63532127,1.558
109754.0,4.5,333.4700450705083,39.71503402849645,35624318.87296425,1.385
109857.0,4.18,333.7651488800299,57.04393036842267,5307895.18799918,0.278
109908.0,4.79,333.90425760042456,-41.34655991145052,16580772.20870312,0.79
109937.0,4.14,333.9924786060198,37.74874190309221,39666308.89774393,1.447
110003.0,4.17,334.2093108947888,-7.783441003361291,12104742.15658882,0.979
110130.0,2.87,334.6244012994343,-60.25984996332348,12561803.061721472,1.39
110351.0,4.55,335.2566618586956,46.53658270931322,32228875.980233468,-0.1
110371.0,4.78,335.33071589522933,28.330568048265874,38410578.44897816,-0.01
110386.0,4.82,335.3795229204755,12.20522419123612,61388335.19689075,-0.132
110395.0,3.86,335.41495328437645,-1.387270291777424,9978945.639792811,-0.057
110538.0,4.42,335.88994569983333,52.22776462421277,10737366.289152408,1.015
110609.0,4.55,336.12907545294433,49.4763693685798,133938185.87869528,0.092
110672.0,4.8,336.3193897197808,1.377423635607654,69684056.1690158,-0.171
110838.0,4.51,336.8343154484828,-64.96628420479367,16893104.5260934,-0.029
110882.0,4.78,336.96520962126647,4.693549566004237,10115978.744874405,1.039
110960.0,3.65,337.2092833181289,-0.0197142263667104,6541858.753024486,0.406
110991.0,4.07,337.2929924819549,58.415222943255145,62127953.692712754,0.778
110997.0,3.97,337.3176374454702,-43.49559369308104,18700345.083426517,1.022
111022.0,4.34,337.3825864373637,47.7068635079038,73666002.23516348,1.679
111043.0,4.12,337.43916373123545,-43.74921136571962,20544303.41304603,1.57
111104.0,4.52,337.6218971905414,43.123336230402735,86665884.98202829,-0.086
111123.0,4.82,337.6617461583152,-10.67813062990464,16783141.277180407,-0.053
111169.0,3.76,337.8243980434963,50.28260936833356,6474099.38562602,0.031
111188.0,4.29,337.87686369866105,-32.34620202974274,9379936.622002348,0.011
111310.0,4.91,338.25086155936367,-61.98226046089151,17246221.259172074,1.612
111497.0,4.04,338.8396949564953,-0.1178834433914512,11607473.627164688,-0.083
111674.0,4.64,339.3428395307388,51.5444120071717,10884686.351441326,0.254
111841.0,4.89,339.8153253606697,39.0502299487302,66969092.94190823,-0.207
111944.0,4.5,340.1294843089995,44.27637375512371,19080925.653913237,1.318
111954.0,4.18,340.1640865764532,-27.043622987251496,47092421.521185234,-0.105
112029.0,3.41,340.3660452143475,10.831288902201909,13188286.850273892,-0.086
112051.0,4.8,340.4391855903704,29.307503394738955,19277084.70085948,-0.013
112122.0,2.07,340.6682432995861,-46.884607883919706,10759770.805128112,1.61
112158.0,2.93,340.75067699260217,30.221065604394752,13587931.905270891,0.852
112203.0,4.84,340.87499658517305,-41.4149929706401,14022080.646240138,1.027
112211.0,4.68,340.8965768277694,-18.830567985575183,30648559.62520815,1.358
112374.0,4.84,341.4081961152891,-53.50000173429409,24941330.866079874,1.18
112405.0,4.13,341.5120758806998,-81.38160907167736,8879242.62738354,0.208
112440.0,3.97,341.63325541941,23.565582018433528,24971526.18608136,1.07
112447.0,4.2,341.6748924284901,12.169503528618568,3351719.326564244,0.502
112519.0,4.77,341.8724613693812,83.15415503060943,20503459.868454546,1.257
112623.0,3.49,342.13993696364906,-51.31731722259394,8198124.258076475,0.083
112716.0,4.05,342.3978371458076,-13.592898733464937,24040187.213051997,1.57
112724.0,3.5,342.41894273464413,66.19954967860254,7296243.5938420035,1.053
112748.0,3.51,342.5018935644678,24.60128047634814,7379778.406043393,0.933
112917.0,4.95,343.0095127584543,43.31256543632417,20647127.76047521,1.559
112948.0,4.46,343.1311219954001,-32.87565636224214,14060313.994407551,-0.037
112961.0,3.73,343.1537851484392,-7.579374285149101,24761681.42727017,1.626
113116.0,4.7,343.6109042055785,84.34634086138433,24702372.01109405,1.418
113136.0,3.27,343.6622370482797,-15.820990873461817,10091233.18693893,0.066
113186.0,4.91,343.8075394237224,8.816365595332472,17858424.790170413,-0.003
113246.0,4.2,343.98716978354844,-32.539419696901305,10776635.648508633,0.952
113288.0,4.99,344.1083285644607,49.73352422254671,118542992.10048,1.778
113368.0,1.17,344.415298897688,-29.623365508222093,1585676.561128389,0.145
113638.0,4.11,345.21930875580904,-52.75422575160079,7115032.987576368,0.96
113726.0,3.62,345.4804766971139,42.32598089087077,43792952.49921607,-0.099
113881.0,2.44,345.9450368414203,28.083735580048977,12600171.44050658,1.655
113889.0,4.48,345.9693137876484,3.819975684610833,31157825.722409308,-0.115
113919.0,4.64,346.0475491583309,50.0532412861447,11333231.125365084,1.058
113963.0,2.49,346.1906596358382,15.204971679835957,8829829.040584713,-0.002
114104.0,4.84,346.65349821314635,59.41974639870519,69920273.30819152,-0.06
114119.0,4.48,346.6706395130358,-23.74311184791641,11909053.483122868,0.892
114131.0,4.28,346.7192479444566,-43.52045446239782,8415536.773507131,0.423
114144.0,4.54,346.75112953829733,9.40940381234711,20361777.522436317,1.559
114155.0,4.76,346.7780826612081,25.4680295138766,33981022.45187212,1.285
114222.0,4.41,346.9745373445598,75.3872547432842,13908618.091268798,0.802
114341.0,3.68,347.3620677384731,-21.17219463701653,14775415.92538923,1.202
114375.0,4.71,347.4790156099989,-22.45766498872408,32949649.565067448,0.674
114421.0,3.88,347.5910339321895,-45.24689197380539,11699648.6864279,0.998
114570.0,4.53,348.13846332978386,49.40686448740804,5053032.985940591,0.302
114724.0,4.22,348.5809848732363,-6.050349911822633,14050736.133051263,1.545
114855.0,4.24,348.9754617640621,-9.08785394362541,9388475.499740526,1.107
114939.0,4.93,349.2121183946459,-7.726609820830982,40523537.5785771,1.613
114971.0,3.7,349.2966463546581,3.282412409426521,8277078.971084237,0.916
114996.0,3.99,349.3569326518661,-58.23518666497197,4543277.672569144,0.41
115022.0,4.82,349.43639068561924,49.01534609580944,41418635.79807303,1.668
115033.0,4.41,349.4760335583133,-9.182579629422891,20361777.52224036,-0.144
115088.0,4.75,349.65723250235595,68.11151960371159,13324599.890870444,0.836
115102.0,4.41,349.7061620033868,-32.532567107299926,11308377.54019262,1.109
115115.0,4.99,349.7406226117553,-9.610803598903413,15745405.062564146,-0.022
115250.0,4.58,350.1595731910723,23.74027411368657,10577682.377495743,0.18
115438.0,3.96,350.741730646502,-20.101245183931116,10241549.473980416,1.082
115590.0,4.96,351.20960765618224,62.28271542375032,48762365.54731599,1.676
115623.0,4.42,351.3463814049195,23.404351904484656,10954052.38776834,0.617
115669.0,4.38,351.5112403230403,-20.64244738166373,19514172.78282166,1.46
115738.0,4.95,351.7337358597398,1.2549585619764798,10251729.94065029,0.036
115830.0,4.27,351.9912060347795,6.378694577351268,10042103.52549477,1.062
115919.0,4.54,352.2891536295828,12.76072682570391,11246717.904429557,0.939
115990.0,4.89,352.5083309218005,58.54894905618942,36378272.7112784,-0.122
116231.0,4.38,353.2435864727937,-37.81800909669828,11283632.732032524,-0.095
116247.0,4.7,353.31924588340047,-20.91444462212684,20261768.79140668,0.02
116310.0,4.97,353.4886860792082,31.325150209503207,34666353.99823439,1.383
116389.0,4.69,353.769410983285,-42.615000683242535,17304094.487438813,0.078
116584.0,3.81,354.39260017079005,46.45525288540377,5324336.783758153,0.984
116602.0,4.74,354.46317814456546,-45.49243618202879,12685412.442166531,0.082
116631.0,4.29,354.53443407555005,43.26806483070415,31781942.41669636,-0.083
116727.0,3.21,354.8353023793835,77.63315058049206,2845031.8138683485,1.031
116758.0,4.97,354.9464842345145,-14.22256016983627,8460410.434509126,0.257
116771.0,4.13,354.9902714394054,5.62328582175197,2844639.4648023103,0.507
116805.0,4.15,355.1028993655977,44.33380124503839,10731779.727879548,-0.071
116901.0,4.82,355.4409588402023,-17.816532241220884,40683393.74239552,0.822
116928.0,4.49,355.5108009209831,1.7789755647462946,6370129.912087592,0.2
116971.0,4.49,355.68129943004794,-14.5453640490364,9747864.196584811,-0.032
117073.0,4.93,355.9984215129924,29.361173160629303,14828526.696599592,0.935
117221.0,4.97,356.50861776049686,46.42023276791613,82837271.59067726,1.086
117245.0,4.95,356.59774407467427,3.486638922411691,48080374.4239075,2.508
117301.0,4.88,356.765197346688,58.65237932631432,10925042.70932286,1.122
117452.0,4.59,357.23222222750724,-28.130983252164704,9074562.534493065,0.001
117863.0,4.51,358.59591022613284,57.49935840440816,736660022.3161007,1.19
118121.0,5.0,359.39740832277744,-64.29865130918554,10046994.948853204,0.06
118131.0,4.63,359.4394192275778,25.141179149480767,27356075.106321797,1.584
118209.0,4.88,359.66785023096713,-3.556480767459406,14147106.060384125,0.93
118243.0,4.88,359.75236047360124,55.75489330575143,96385423.48500016,-0.071
118268.0,4.03,359.8289022091494,6.862549664726968,6701260.771300038,0.419
118322.0,4.49,359.97988683077244,-65.57728558511569,23681378.44600896,-0.075
